S_No,index,Time,Date,Date2,season,yr,mnth,day,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,https://archive.ics.uci.edu/ml/datasets/bike+sharing+dataset
7245,7134,29/10/2011 20:00,29/10/2011,302,4,0,10,29,20,0,6,0,1,0.24,0.2121,0.87,0.3582,7,40,47,
7246,7135,29/10/2011 21:00,29/10/2011,302,4,0,10,29,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49,50,
7247,7136,29/10/2011 22:00,29/10/2011,302,4,0,10,29,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44,54,
7248,7137,29/10/2011 23:00,29/10/2011,302,4,0,10,29,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33,36,
7249,7138,30/10/2011 0:00,30/10/2011,303,4,0,10,30,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54,
7250,7139,30/10/2011 1:00,30/10/2011,303,4,0,10,30,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34,43,
7251,7140,30/10/2011 2:00,30/10/2011,303,4,0,10,30,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43,50,
7252,7141,30/10/2011 3:00,30/10/2011,303,4,0,10,30,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26,33,
7253,7142,30/10/2011 4:00,30/10/2011,303,4,0,10,30,4,0,0,0,1,0.22,0.197,0.8,0.3284,1,10,11,
7254,7143,30/10/2011 5:00,30/10/2011,303,4,0,10,30,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4,4,
7255,7144,30/10/2011 6:00,30/10/2011,303,4,0,10,30,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8,10,
7256,7145,30/10/2011 7:00,30/10/2011,303,4,0,10,30,7,0,0,0,1,0.24,0.2879,0.75,0,7,15,22,
7257,7146,30/10/2011 8:00,30/10/2011,303,4,0,10,30,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60,80,
7258,7147,30/10/2011 9:00,30/10/2011,303,4,0,10,30,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92,147,
7259,7148,30/10/2011 10:00,30/10/2011,303,4,0,10,30,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125,178,
7260,7149,30/10/2011 11:00,30/10/2011,303,4,0,10,30,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182,240,
7261,7150,30/10/2011 12:00,30/10/2011,303,4,0,10,30,12,0,0,0,1,0.38,0.3939,0.5,0.194,85,229,314,
7262,7151,30/10/2011 13:00,30/10/2011,303,4,0,10,30,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232,345,
7263,7152,30/10/2011 14:00,30/10/2011,303,4,0,10,30,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209,300,
7264,7153,30/10/2011 15:00,30/10/2011,303,4,0,10,30,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202,290,
7265,7154,30/10/2011 16:00,30/10/2011,303,4,0,10,30,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320,
7266,7155,30/10/2011 17:00,30/10/2011,303,4,0,10,30,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191,245,
7267,7156,30/10/2011 18:00,30/10/2011,303,4,0,10,30,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162,213,
7268,7157,30/10/2011 19:00,30/10/2011,303,4,0,10,30,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125,153,
7269,7158,30/10/2011 20:00,30/10/2011,303,4,0,10,30,20,0,0,0,1,0.34,0.3636,0.57,0,18,74,92,
7270,7159,30/10/2011 21:00,30/10/2011,303,4,0,10,30,21,0,0,0,1,0.32,0.3485,0.66,0,4,75,79,
7271,7160,30/10/2011 22:00,30/10/2011,303,4,0,10,30,22,0,0,0,1,0.3,0.3333,0.75,0,13,58,71,
7272,7161,30/10/2011 23:00,30/10/2011,303,4,0,10,30,23,0,0,0,1,0.26,0.303,0.87,0,7,30,37,
7273,7162,31/10/2011 0:00,31/10/2011,304,4,0,10,31,0,0,1,1,1,0.26,0.303,0.87,0,3,20,23,
7274,7163,31/10/2011 1:00,31/10/2011,304,4,0,10,31,1,0,1,1,1,0.26,0.303,0.81,0,5,8,13,
7275,7164,31/10/2011 2:00,31/10/2011,304,4,0,10,31,2,0,1,1,1,0.24,0.2879,0.87,0,0,3,3,
7276,7165,31/10/2011 3:00,31/10/2011,304,4,0,10,31,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3,3,
7277,7166,31/10/2011 4:00,31/10/2011,304,4,0,10,31,4,0,1,1,1,0.24,0.2879,0.87,0,1,5,6,
7278,7167,31/10/2011 5:00,31/10/2011,304,4,0,10,31,5,0,1,1,1,0.22,0.2727,0.93,0,0,18,18,
7279,7168,31/10/2011 6:00,31/10/2011,304,4,0,10,31,6,0,1,1,1,0.24,0.2879,0.87,0,4,82,86,
7280,7169,31/10/2011 7:00,31/10/2011,304,4,0,10,31,7,0,1,1,1,0.24,0.2879,0.93,0,11,216,227,
7281,7170,31/10/2011 8:00,31/10/2011,304,4,0,10,31,8,0,1,1,2,0.28,0.3182,0.87,0,17,355,372,
7282,7171,31/10/2011 9:00,31/10/2011,304,4,0,10,31,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211,
7283,7172,31/10/2011 10:00,31/10/2011,304,4,0,10,31,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105,
7284,7173,31/10/2011 11:00,31/10/2011,304,4,0,10,31,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128,
7285,7174,31/10/2011 12:00,31/10/2011,304,4,0,10,31,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140,170,
7286,7175,31/10/2011 13:00,31/10/2011,304,4,0,10,31,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128,152,
7287,7176,31/10/2011 14:00,31/10/2011,304,4,0,10,31,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119,141,
7288,7177,31/10/2011 15:00,31/10/2011,304,4,0,10,31,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168,
7289,7178,31/10/2011 16:00,31/10/2011,304,4,0,10,31,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242,272,
7290,7179,31/10/2011 17:00,31/10/2011,304,4,0,10,31,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442,486,
7291,7180,31/10/2011 18:00,31/10/2011,304,4,0,10,31,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422,
7292,7181,31/10/2011 19:00,31/10/2011,304,4,0,10,31,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238,
7293,7182,31/10/2011 20:00,31/10/2011,304,4,0,10,31,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154,172,
7294,7183,31/10/2011 21:00,31/10/2011,304,4,0,10,31,21,0,1,1,2,0.36,0.3485,0.76,0.194,7,109,116,
7295,7184,31/10/2011 22:00,31/10/2011,304,4,0,10,31,22,0,1,1,2,0.36,0.3485,0.76,0.194,8,77,85,
7296,7185,31/10/2011 23:00,31/10/2011,304,4,0,10,31,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46,52,
7297,7186,1/11/2011 0:00,1/11/2011,305,4,0,11,1,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18,21,
7298,7187,1/11/2011 1:00,1/11/2011,305,4,0,11,1,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8,11,
7299,7188,1/11/2011 2:00,1/11/2011,305,4,0,11,1,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3,4,
7300,7189,1/11/2011 3:00,1/11/2011,305,4,0,11,1,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5,6,
7301,7190,1/11/2011 4:00,1/11/2011,305,4,0,11,1,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7,8,
7302,7191,1/11/2011 5:00,1/11/2011,305,4,0,11,1,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18,18,
7303,7192,1/11/2011 6:00,1/11/2011,305,4,0,11,1,6,0,2,1,1,0.32,0.3182,0.81,0.194,3,90,93,
7304,7193,1/11/2011 7:00,1/11/2011,305,4,0,11,1,7,0,2,1,1,0.34,0.3333,0.76,0.194,8,246,254,
7305,7194,1/11/2011 8:00,1/11/2011,305,4,0,11,1,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402,419,
7306,7195,1/11/2011 9:00,1/11/2011,305,4,0,11,1,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206,222,
7307,7196,1/11/2011 10:00,1/11/2011,305,4,0,11,1,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114,135,
7308,7197,1/11/2011 11:00,1/11/2011,305,4,0,11,1,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101,117,
7309,7198,1/11/2011 12:00,1/11/2011,305,4,0,11,1,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153,176,
7310,7199,1/11/2011 13:00,1/11/2011,305,4,0,11,1,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147,167,
7311,7200,1/11/2011 14:00,1/11/2011,305,4,0,11,1,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118,150,
7312,7201,1/11/2011 15:00,1/11/2011,305,4,0,11,1,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148,186,
7313,7202,1/11/2011 16:00,1/11/2011,305,4,0,11,1,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252,298,
7314,7203,1/11/2011 17:00,1/11/2011,305,4,0,11,1,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470,506,
7315,7204,1/11/2011 18:00,1/11/2011,305,4,0,11,1,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460,
7316,7205,1/11/2011 19:00,1/11/2011,305,4,0,11,1,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274,313,
7317,7206,1/11/2011 20:00,1/11/2011,305,4,0,11,1,20,0,2,1,1,0.4,0.4091,0.71,0,18,191,209,
7318,7207,1/11/2011 21:00,1/11/2011,305,4,0,11,1,21,0,2,1,1,0.36,0.3788,0.81,0,13,114,127,
7319,7208,1/11/2011 22:00,1/11/2011,305,4,0,11,1,22,0,2,1,1,0.36,0.3788,0.81,0,5,91,96,
7320,7209,1/11/2011 23:00,1/11/2011,305,4,0,11,1,23,0,2,1,1,0.34,0.3636,0.87,0,11,61,72,
7321,7210,2/11/2011 0:00,2/11/2011,306,4,0,11,2,0,0,3,1,1,0.32,0.3485,0.87,0,0,19,19,
7322,7211,2/11/2011 1:00,2/11/2011,306,4,0,11,2,1,0,3,1,1,0.3,0.3333,0.87,0,2,8,10,
7323,7212,2/11/2011 2:00,2/11/2011,306,4,0,11,2,2,0,3,1,1,0.3,0.3333,0.87,0,0,2,2,
7324,7213,2/11/2011 3:00,2/11/2011,306,4,0,11,2,3,0,3,1,1,0.3,0.3333,0.75,0,0,2,2,
7325,7214,2/11/2011 4:00,2/11/2011,306,4,0,11,2,4,0,3,1,1,0.3,0.3333,0.87,0,0,4,4,
7326,7215,2/11/2011 5:00,2/11/2011,306,4,0,11,2,5,0,3,1,1,0.3,0.3333,0.81,0,0,27,27,
7327,7216,2/11/2011 6:00,2/11/2011,306,4,0,11,2,6,0,3,1,1,0.3,0.3333,0.81,0,1,91,92,
7328,7217,2/11/2011 7:00,2/11/2011,306,4,0,11,2,7,0,3,1,1,0.3,0.3333,0.81,0,11,240,251,
7329,7218,2/11/2011 8:00,2/11/2011,306,4,0,11,2,8,0,3,1,1,0.32,0.3485,0.87,0,20,452,472,
7330,7219,2/11/2011 9:00,2/11/2011,306,4,0,11,2,9,0,3,1,1,0.34,0.3636,0.87,0,15,213,228,
7331,7220,2/11/2011 10:00,2/11/2011,306,4,0,11,2,10,0,3,1,1,0.4,0.4091,0.71,0.0896,25,108,133,
7332,7221,2/11/2011 11:00,2/11/2011,306,4,0,11,2,11,0,3,1,1,0.42,0.4242,0.71,0.1343,27,117,144,
7333,7222,2/11/2011 12:00,2/11/2011,306,4,0,11,2,12,0,3,1,1,0.46,0.4545,0.55,0.1642,32,157,189,
7334,7223,2/11/2011 13:00,2/11/2011,306,4,0,11,2,13,0,3,1,1,0.48,0.4697,0.48,0.1642,22,139,161,
7335,7224,2/11/2011 14:00,2/11/2011,306,4,0,11,2,14,0,3,1,1,0.5,0.4848,0.45,0.1642,40,132,172,
7336,7225,2/11/2011 15:00,2/11/2011,306,4,0,11,2,15,0,3,1,1,0.48,0.4697,0.51,0.1642,26,161,187,
7337,7226,2/11/2011 16:00,2/11/2011,306,4,0,11,2,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266,
7338,7227,2/11/2011 17:00,2/11/2011,306,4,0,11,2,17,0,3,1,1,0.44,0.4394,0.62,0.194,30,523,553,
7339,7228,2/11/2011 18:00,2/11/2011,306,4,0,11,2,18,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448,479,
7340,7229,2/11/2011 19:00,2/11/2011,306,4,0,11,2,19,0,3,1,1,0.4,0.4091,0.76,0.1343,25,257,282,
7341,7230,2/11/2011 20:00,2/11/2011,306,4,0,11,2,20,0,3,1,1,0.4,0.4091,0.66,0.1343,5,177,182,
7342,7231,2/11/2011 21:00,2/11/2011,306,4,0,11,2,21,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155,168,
7343,7232,2/11/2011 22:00,2/11/2011,306,4,0,11,2,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106,
7344,7233,2/11/2011 23:00,2/11/2011,306,4,0,11,2,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57,
7345,7234,3/11/2011 0:00,3/11/2011,307,4,0,11,3,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31,
7346,7235,3/11/2011 1:00,3/11/2011,307,4,0,11,3,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15,
7347,7236,3/11/2011 2:00,3/11/2011,307,4,0,11,3,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7,
7348,7237,3/11/2011 3:00,3/11/2011,307,4,0,11,3,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5,
7349,7238,3/11/2011 4:00,3/11/2011,307,4,0,11,3,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4,
7350,7239,3/11/2011 5:00,3/11/2011,307,4,0,11,3,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28,
7351,7240,3/11/2011 6:00,3/11/2011,307,4,0,11,3,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99,
7352,7241,3/11/2011 7:00,3/11/2011,307,4,0,11,3,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292,
7353,7242,3/11/2011 8:00,3/11/2011,307,4,0,11,3,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402,
7354,7243,3/11/2011 9:00,3/11/2011,307,4,0,11,3,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164,
7355,7244,3/11/2011 10:00,3/11/2011,307,4,0,11,3,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110,
7356,7245,3/11/2011 11:00,3/11/2011,307,4,0,11,3,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120,
7357,7246,3/11/2011 12:00,3/11/2011,307,4,0,11,3,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179,
7358,7247,3/11/2011 13:00,3/11/2011,307,4,0,11,3,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169,
7359,7248,3/11/2011 14:00,3/11/2011,307,4,0,11,3,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,
7360,7249,3/11/2011 15:00,3/11/2011,307,4,0,11,3,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162,
7361,7250,3/11/2011 16:00,3/11/2011,307,4,0,11,3,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267,
7362,7251,3/11/2011 17:00,3/11/2011,307,4,0,11,3,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,
7363,7252,3/11/2011 18:00,3/11/2011,307,4,0,11,3,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433,
7364,7253,3/11/2011 19:00,3/11/2011,307,4,0,11,3,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252,
7365,7254,3/11/2011 20:00,3/11/2011,307,4,0,11,3,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209,
7366,7255,3/11/2011 21:00,3/11/2011,307,4,0,11,3,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144,
7367,7256,3/11/2011 22:00,3/11/2011,307,4,0,11,3,22,0,4,1,1,0.4,0.4091,0.82,0,21,116,137,
7368,7257,3/11/2011 23:00,3/11/2011,307,4,0,11,3,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95,
7369,7258,4/11/2011 0:00,4/11/2011,308,4,0,11,4,0,0,5,1,2,0.4,0.4091,0.82,0,11,32,43,
7370,7259,4/11/2011 1:00,4/11/2011,308,4,0,11,4,1,0,5,1,2,0.4,0.4091,0.82,0,1,16,17,
7371,7260,4/11/2011 2:00,4/11/2011,308,4,0,11,4,2,0,5,1,2,0.4,0.4091,0.76,0,2,8,10,
7372,7261,4/11/2011 3:00,4/11/2011,308,4,0,11,4,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,
7373,7262,4/11/2011 4:00,4/11/2011,308,4,0,11,4,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,
7374,7263,4/11/2011 5:00,4/11/2011,308,4,0,11,4,5,0,5,1,2,0.38,0.3939,0.87,0,0,23,23,
7375,7264,4/11/2011 6:00,4/11/2011,308,4,0,11,4,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,
7376,7265,4/11/2011 7:00,4/11/2011,308,4,0,11,4,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,
7377,7266,4/11/2011 8:00,4/11/2011,308,4,0,11,4,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,
7378,7267,4/11/2011 9:00,4/11/2011,308,4,0,11,4,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,
7379,7268,4/11/2011 10:00,4/11/2011,308,4,0,11,4,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,
7380,7269,4/11/2011 11:00,4/11/2011,308,4,0,11,4,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,
7381,7270,4/11/2011 12:00,4/11/2011,308,4,0,11,4,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,
7382,7271,4/11/2011 13:00,4/11/2011,308,4,0,11,4,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,
7383,7272,4/11/2011 14:00,4/11/2011,308,4,0,11,4,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,
7384,7273,4/11/2011 15:00,4/11/2011,308,4,0,11,4,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,
7385,7274,4/11/2011 16:00,4/11/2011,308,4,0,11,4,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,
7386,7275,4/11/2011 17:00,4/11/2011,308,4,0,11,4,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,
7387,7276,4/11/2011 18:00,4/11/2011,308,4,0,11,4,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,
7388,7277,4/11/2011 19:00,4/11/2011,308,4,0,11,4,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,
7389,7278,4/11/2011 20:00,4/11/2011,308,4,0,11,4,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,
7390,7279,4/11/2011 21:00,4/11/2011,308,4,0,11,4,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,
7391,7280,4/11/2011 22:00,4/11/2011,308,4,0,11,4,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,
7392,7281,4/11/2011 23:00,4/11/2011,308,4,0,11,4,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,
7393,7282,5/11/2011 0:00,5/11/2011,309,4,0,11,5,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,
7394,7283,5/11/2011 1:00,5/11/2011,309,4,0,11,5,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,
7395,7284,5/11/2011 2:00,5/11/2011,309,4,0,11,5,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,
7396,7285,5/11/2011 3:00,5/11/2011,309,4,0,11,5,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,
7397,7286,5/11/2011 4:00,5/11/2011,309,4,0,11,5,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,
7398,7287,5/11/2011 5:00,5/11/2011,309,4,0,11,5,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,
7399,7288,5/11/2011 6:00,5/11/2011,309,4,0,11,5,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,
7400,7289,5/11/2011 7:00,5/11/2011,309,4,0,11,5,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,
7401,7290,5/11/2011 8:00,5/11/2011,309,4,0,11,5,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,
7402,7291,5/11/2011 9:00,5/11/2011,309,4,0,11,5,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,
7403,7292,5/11/2011 10:00,5/11/2011,309,4,0,11,5,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,
7404,7293,5/11/2011 11:00,5/11/2011,309,4,0,11,5,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,
7405,7294,5/11/2011 12:00,5/11/2011,309,4,0,11,5,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,
7406,7295,5/11/2011 13:00,5/11/2011,309,4,0,11,5,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,
7407,7296,5/11/2011 14:00,5/11/2011,309,4,0,11,5,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,
7408,7297,5/11/2011 15:00,5/11/2011,309,4,0,11,5,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,
7409,7298,5/11/2011 16:00,5/11/2011,309,4,0,11,5,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,
7410,7299,5/11/2011 17:00,5/11/2011,309,4,0,11,5,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,
7411,7300,5/11/2011 18:00,5/11/2011,309,4,0,11,5,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,
7412,7301,5/11/2011 19:00,5/11/2011,309,4,0,11,5,19,0,6,0,1,0.34,0.3636,0.53,0,45,159,204,
7413,7302,5/11/2011 20:00,5/11/2011,309,4,0,11,5,20,0,6,0,1,0.32,0.3485,0.66,0,29,136,165,
7414,7303,5/11/2011 21:00,5/11/2011,309,4,0,11,5,21,0,6,0,1,0.32,0.3485,0.66,0,19,99,118,
7415,7304,5/11/2011 22:00,5/11/2011,309,4,0,11,5,22,0,6,0,1,0.3,0.3333,0.65,0,10,72,82,
7416,7305,5/11/2011 23:00,5/11/2011,309,4,0,11,5,23,0,6,0,1,0.28,0.3182,0.7,0,4,81,85,
7417,7306,6/11/2011 0:00,6/11/2011,310,4,0,11,6,0,0,0,0,1,0.28,0.3182,0.75,0,10,65,75,
7418,7307,6/11/2011 1:00,6/11/2011,310,4,0,11,6,1,0,0,0,1,0.26,0.303,0.81,0,11,104,115,
7419,7308,6/11/2011 2:00,6/11/2011,310,4,0,11,6,2,0,0,0,1,0.26,0.303,0.81,0,6,23,29,
7420,7309,6/11/2011 3:00,6/11/2011,310,4,0,11,6,3,0,0,0,1,0.24,0.2879,0.87,0,5,4,9,
7421,7310,6/11/2011 4:00,6/11/2011,310,4,0,11,6,4,0,0,0,1,0.24,0.2879,0.87,0,0,6,6,
7422,7311,6/11/2011 5:00,6/11/2011,310,4,0,11,6,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,
7423,7312,6/11/2011 6:00,6/11/2011,310,4,0,11,6,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,
7424,7313,6/11/2011 7:00,6/11/2011,310,4,0,11,6,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,
7425,7314,6/11/2011 8:00,6/11/2011,310,4,0,11,6,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,
7426,7315,6/11/2011 9:00,6/11/2011,310,4,0,11,6,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,
7427,7316,6/11/2011 10:00,6/11/2011,310,4,0,11,6,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,
7428,7317,6/11/2011 11:00,6/11/2011,310,4,0,11,6,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,
7429,7318,6/11/2011 12:00,6/11/2011,310,4,0,11,6,12,0,0,0,1,0.44,0.4394,0.54,0,120,226,346,
7430,7319,6/11/2011 13:00,6/11/2011,310,4,0,11,6,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,
7431,7320,6/11/2011 14:00,6/11/2011,310,4,0,11,6,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,
7432,7321,6/11/2011 15:00,6/11/2011,310,4,0,11,6,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306,
7433,7322,6/11/2011 16:00,6/11/2011,310,4,0,11,6,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,
7434,7323,6/11/2011 17:00,6/11/2011,310,4,0,11,6,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,
7435,7324,6/11/2011 18:00,6/11/2011,310,4,0,11,6,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,
7436,7325,6/11/2011 19:00,6/11/2011,310,4,0,11,6,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,
7437,7326,6/11/2011 20:00,6/11/2011,310,4,0,11,6,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,
7438,7327,6/11/2011 21:00,6/11/2011,310,4,0,11,6,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,
7439,7328,6/11/2011 22:00,6/11/2011,310,4,0,11,6,22,0,0,0,1,0.36,0.3788,0.87,0,5,40,45,
7440,7329,6/11/2011 23:00,6/11/2011,310,4,0,11,6,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,
7441,7330,7/11/2011 0:00,7/11/2011,311,4,0,11,7,0,0,1,1,1,0.34,0.3636,0.87,0,1,14,15,
7442,7331,7/11/2011 1:00,7/11/2011,311,4,0,11,7,1,0,1,1,1,0.34,0.3636,0.87,0,2,6,8,
7443,7332,7/11/2011 2:00,7/11/2011,311,4,0,11,7,2,0,1,1,1,0.32,0.3485,0.93,0,0,2,2,
7444,7333,7/11/2011 3:00,7/11/2011,311,4,0,11,7,3,0,1,1,1,0.32,0.3485,0.93,0,0,3,3,
7445,7334,7/11/2011 4:00,7/11/2011,311,4,0,11,7,4,0,1,1,1,0.32,0.3485,0.93,0,2,4,6,
7446,7335,7/11/2011 5:00,7/11/2011,311,4,0,11,7,5,0,1,1,1,0.3,0.3333,0.93,0,1,25,26,
7447,7336,7/11/2011 6:00,7/11/2011,311,4,0,11,7,6,0,1,1,2,0.28,0.3182,0.93,0,2,97,99,
7448,7337,7/11/2011 7:00,7/11/2011,311,4,0,11,7,7,0,1,1,2,0.28,0.3182,0.93,0,6,305,311,
